nh	female	married	sepdiv	single	ownhh	white	black	hispan	mobility	age	yrsnh	ses	violence	control
16	0	0	0	1	0	1	0	0	3	25	2.0087	-0.0754	280.19	179.93
16	0	0	1	0	0	0	1	0	5	34	0.6434	-1.4161	200.79	279.93
16	1	0	0	1	0	0	1	0	2	23	1.8373	-1.0506	200.79	199.93
16	1	1	0	0	0	0	0	0	2	21	2.5	-0.6586	340.79	99.93
16	1	0	0	0	0	0	1	0	0	60	9	-1.0114	340.79	439.93
16	0	0	0	1	0	0	0	0	1	29	20	1.7908	240.79	319.93
16	1	0	0	0	0	1	0	0	0	81	32	-0.3803	187.36	199.93
16	0	0	0	1	0	0	0	1	3	22	3	-1.4234	100.79	139.93
16	0	0	1	0	0	1	0	0	3	50	50	0.9835	380.79	219.93
16	1	0	0	1	0	0	0	0	5	23	0.1667	-0.0762	362.22	219.93
16	0	1	0	0	1	1	0	0	0	77	8	2.2439	NA	309.83
17	1	1	0	0	1	1	0	0	0	67	30.25	0.0035	120.79	399.93
17	0	0	0	1	0	1	0	0	0	45	18	0.3332	240.79	379.93
17	1	0	0	0	1	1	0	0	0	69	17	1.5774	120.79	479.93
17	0	0	0	1	1	1	0	0	0	34	15.5	2.2301	112.05	419.93
17	0	0	0	1	1	0	0	1	2	41	1.5	-0.4893	100.79	279.93
17	0	0	0	0	0	1	0	0	1	43	4.0833	1.4322	100.79	399.93
17	0	0	1	0	0	1	0	0	1	62	20.25	0.3551	260.79	239.93
17	1	1	0	0	0	1	0	0	1	45	3.1667	0.9283	240.79	399.93
17	1	1	0	0	1	1	0	0	0	48	21.0833	1.792	200.79	359.93
17	1	0	1	0	1	1	0	0	1	48	5	1.9522	300.79	279.93
17	0	0	0	1	0	1	0	0	5	22	0.5	0.9178	120.79	419.93
17	0	1	0	0	1	0	0	0	5	35	2	-0.4515	100.79	319.93
17	1	1	0	0	1	0	0	1	0	50	50	0.8538	140.79	99.93
17	1	1	0	0	0	0	0	1	1	23	3.3333	-2.2253	83.19	279.93
17	1	0	0	0	0	1	0	0	1	77	5	1.6182	160.79	419.93
18	0	1	0	0	0	1	0	0	1	40	3.25	1.4284	NA	339.93
18	1	1	0	0	0	1	0	0	1	32	1.25	-0.3933	248.16	219.93
18	0	0	1	0	0	1	0	0	5	45	2.25	-0.7023	160.79	419.93
18	1	0	0	1	0	1	0	0	2	36	0.5833	2.0491	193.17	339.93
18	0	1	0	0	0	0	1	0	0	47	14.1667	1.7539	400.79	159.93
18	0	1	0	0	0	0	0	0	1	77	2.5	-0.4816	83.19	222.98
18	1	0	0	0	0	1	0	0	3	25	0.75	2.2405	126.5	359.93
18	1	0	0	1	0	1	0	0	3	26	1.75	-0.1926	320.79	479.93
18	0	1	0	0	1	1	0	0	0	37	10.5	2.7796	283.19	222.98
18	1	0	0	1	0	0	0	0	1	20	4.5	-0.3895	83.19	279.93
18	1	0	1	0	0	0	0	1	3	31	0.5	-2.2995	91.03	122.98
18	0	0	0	1	1	1	0	0	0	43	5.8333	2.9082	83.19	379.93
18	1	1	0	0	0	0	0	0	0	67	10	-0.7406	200.79	439.93
18	1	1	0	0	0	0	0	1	2	32	2.0833	0.5016	120.79	459.93
18	0	0	0	1	0	0	1	0	0	22	15	-0.5859	140.79	359.93
18	1	0	1	0	0	1	0	0	0	52	6.9167	-0.5779	360.79	299.93
18	0	1	0	0	0	0	0	1	2	27	2.1667	0.3682	341.03	239.93
18	1	0	0	1	1	1	0	0	1	42	3	2.8379	120.79	439.93
18	1	0	1	0	0	0	0	1	2	26	4	0.2578	280.79	319.93
18	1	0	1	0	0	0	0	1	1	31	1.5	-1.0137	292.26	359.93
18	0	0	0	1	0	0	0	1	1	21	1.5833	-2.5034	180.79	379.93
19	0	0	0	1	1	1	0	0	0	36	5.1667	1.7493	279.15	139.92
19	1	0	1	0	1	0	0	1	0	42	7	2.5069	177.8	359.92
19	0	0	0	1	0	0	1	0	3	19	1.1667	-0.4266	180.79	339.92
19	0	0	1	0	1	1	0	0	1	45	2	2.1126	120.79	379.92
19	0	1	0	0	0	1	0	0	0	83	3	-1.3239	100.79	419.92
19	1	0	1	0	1	0	1	0	3	57	3.5	0.0876	100.79	279.92
19	1	1	0	0	1	0	1	0	0	50	18	1.9611	229.15	399.92
19	0	1	0	0	0	0	0	0	2	37	1.25	-0.3863	140.79	379.92
19	1	0	0	0	0	0	1	0	2	39	1.6667	0.2341	280.79	239.92
19	0	1	0	0	0	0	0	0	1	45	0.0833	2.7952	100.79	479.92
19	0	1	0	0	0	1	0	0	0	58	22.5	2.6049	200.79	239.92
19	1	0	0	0	0	1	0	0	1	72	2	-1.1302	283.19	122.98
19	0	0	0	1	1	0	0	1	2	36	2	0.8922	83.19	522.98
19	1	0	0	0	1	1	0	0	0	85	27.75	-0.5921	183.19	122.98
19	1	0	1	0	0	0	0	0	2	37	3.75	0.6826	140.79	239.92
19	0	1	0	0	0	0	0	0	0	44	6.3333	-1.1002	100.79	299.92
19	0	0	0	1	0	0	0	0	2	27	1.8333	2.538	83.19	422.98
19	1	0	0	1	0	0	0	0	0	65	10.5	1.2477	NA	122.98
19	0	0	0	0	0	0	1	0	2	41	0.0833	1.4079	NA	419.92
19	1	0	1	0	0	0	1	0	3	44	0.3333	-0.308	120.79	459.92
19	0	0	1	0	1	0	1	0	2	39	3	1.8888	220.79	419.92
19	0	0	0	1	0	1	0	0	2	49	3	-1.2789	84.62	339.92
19	1	0	0	0	0	1	0	0	0	86	16.4167	-1.2924	100.79	239.92
19	0	0	0	1	1	1	0	0	0	63	25	2.3594	120.79	399.92
19	0	0	0	1	1	0	1	0	1	35	3	-1.1186	200.79	399.92
19	1	0	1	0	0	0	1	0	1	42	0.1667	-2.5785	140.79	119.92
19	0	0	0	1	0	0	1	0	5	24	0.3333	-1.0706	100.79	299.92
19	0	1	0	0	0	0	1	0	2	36	0.5833	-1.6076	260.79	319.92
19	0	0	0	1	0	0	0	1	2	25	1.1667	-0.3506	103.93	99.92
19	0	0	1	0	0	0	0	1	3	29	1.4167	1.6432	103.93	359.92
19	0	0	1	0	0	1	0	0	0	62	14.3333	-0.5173	NA	259.92
19	0	0	1	0	0	1	0	0	1	46	1.5	-1.037	262.22	199.92
19	0	1	0	0	1	0	1	0	2	37	4	0.8764	100.79	499.92
19	0	0	0	1	0	1	0	0	3	34	3	1.0227	191.03	319.92
19	1	0	0	1	0	0	1	0	1	31	3.4167	0.2779	216.03	299.92
20	1	0	0	1	0	0	0	1	1	19	0.5	-0.2019	223.75	179.92
20	0	0	0	1	0	0	1	0	0	49	13.5833	-0.059	123.75	299.92
20	1	0	0	0	0	1	0	0	1	89	3.8333	0.129	140.79	259.92
20	0	0	0	1	0	1	0	0	1	37	2.5	-0.4463	220.79	359.92
20	1	0	0	1	0	0	1	0	3	27	0.1667	0.7991	193.17	439.92
20	1	0	1	0	1	1	0	0	2	53	2.1667	0.0115	291.03	359.92
20	0	0	0	0	1	0	0	1	2	29	3.0833	2.0272	180.79	319.92
20	1	1	0	0	1	1	0	0	0	70	8	3.1045	100.79	499.92
20	1	1	0	0	0	0	0	0	1	55	2	-0.9272	140.79	299.92
20	1	1	0	0	1	0	0	0	2	24	4	3.1791	284.62	339.92
20	1	0	1	0	0	0	1	0	0	43	8	-1.1592	340.79	279.92
21	0	1	0	0	1	0	0	0	0	72	35.8333	0.155	100.79	339.92
21	1	0	0	0	1	1	0	0	0	38	18.5	-0.308	100.79	379.92
21	0	1	0	0	1	0	0	0	0	67	27.5	0.8245	116.03	379.92
21	0	0	0	1	0	1	0	0	2	35	3.1667	0.6575	120.79	379.92
21	1	0	0	1	0	1	0	0	1	33	4	1.401	155.19	379.92
21	0	1	0	0	1	0	0	1	0	54	19.8333	-0.1037	103.46	459.92
21	1	1	0	0	1	0	1	0	0	42	8	0.9502	100.79	339.92
21	0	1	0	0	0	0	0	1	2	37	2.5	-0.9667	100.79	419.92
21	1	0	0	1	1	1	0	0	1	30	1.6667	1.3123	120.79	379.92
21	1	1	0	0	1	0	0	0	0	45	5	-0.414	120.79	259.92
21	1	1	0	0	1	0	0	1	0	39	10	-0.6325	120.79	379.92
21	0	0	1	0	0	1	0	0	0	31	5	1.0874	100.79	379.92
22	1	1	0	0	1	1	0	0	2	30	0.75	2.2302	196.79	359.92
22	0	0	1	0	0	0	0	1	1	39	4	1.431	100.79	419.92
22	0	0	1	0	0	1	0	0	5	39	0.0833	-0.542	NA	419.92
22	1	1	0	0	0	0	0	1	0	30	7	-1.9143	220.79	419.92
22	0	1	0	0	0	0	0	1	3	31	0.25	-1.6063	100.79	439.92
22	1	0	1	0	0	0	0	1	3	25	0.9167	-1.0979	180.79	419.92
22	1	0	0	1	1	0	0	0	0	67	20.8333	1.6305	160.79	419.92
22	0	0	1	0	0	0	0	0	0	43	8	-0.3403	140.79	459.92
22	0	0	0	1	0	1	0	0	3	35	2.6667	1.9937	180.79	359.92
22	0	0	0	1	0	1	0	0	1	29	2.5	2.6038	280.79	219.92
22	1	0	0	0	0	0	0	1	2	27	1	-0.6493	148.16	319.92
22	1	1	0	0	1	1	0	0	0	41	7	3.1804	180.79	359.92
22	0	1	0	0	0	0	0	1	1	38	1	-0.0208	100.79	399.92
22	1	0	1	0	0	0	0	1	1	47	0.1667	-2.1047	100.79	339.92
22	0	1	0	0	0	1	0	0	2	36	1	0.0229	191.04	339.92
23	0	0	0	1	0	0	0	0	0	40	15	0.0703	120.79	339.92
23	1	1	0	0	0	1	0	0	0	51	21	2.2958	285.06	479.92
23	0	1	0	0	0	1	0	0	0	65	30	-1.0693	280.79	179.92
23	0	0	0	1	0	0	0	0	1	25	0.1667	1.0946	287.36	159.92
23	1	0	0	0	0	1	0	0	1	30	0	-0.9032	100.79	299.92
23	0	1	0	0	0	0	0	0	2	30	0.2635	1.2061	296.79	239.92
23	0	0	0	1	0	0	0	0	2	24	3.25	-0.7035	220.79	319.92
23	0	0	1	0	0	1	0	0	1	38	0.0833	1.2258	NA	319.92
23	1	1	0	0	0	1	0	0	1	45	4.6667	1.3146	87.36	339.92
23	0	1	0	0	0	1	0	0	0	68	5.0833	-1.5212	100.79	497.83
23	1	1	0	0	1	1	0	0	1	32	5	-0.5443	260.79	379.92
23	1	0	0	1	0	0	1	0	3	31	0.1667	0.3113	120.79	159.92
23	1	0	0	1	1	1	0	0	1	35	3.9167	2.1979	220.79	399.92
23	0	0	0	0	0	0	0	1	3	33	1.4167	-0.7334	180.79	419.92
23	0	0	1	0	0	1	0	0	8	38	0.5833	3.6174	259.84	259.92
24	1	0	0	1	1	1	0	0	1	37	3.1667	3.1054	259.83	399.93
24	0	0	0	1	0	0	0	0	2	42	3.8333	0.9063	300.78	359.93
24	1	0	0	1	0	0	1	0	1	27	3	-0.331	NA	339.93
24	0	0	0	1	0	0	1	0	2	24	0.0833	0.9628	285.27	339.93
24	1	1	0	0	1	0	0	0	0	31	6.5	0.637	183.19	222.98
24	1	0	0	1	0	0	1	0	3	32	0.8333	-0.9583	200.78	339.93
24	1	0	1	0	0	1	0	0	1	47	3.1667	1.0874	100.78	199.93
24	0	0	0	1	0	0	1	0	5	36	2.8333	-1.4554	220.78	459.93
24	0	1	0	0	0	0	0	1	2	37	3.6667	-0.5639	300.78	399.93
24	0	1	0	0	0	0	0	1	2	32	1.25	-1.3089	380.78	299.93
24	1	0	0	0	0	0	1	0	3	34	1.0833	0.2883	393.17	219.93
24	1	0	0	1	0	1	0	0	0	66	13.9212	-2.297	380.78	239.93
24	1	0	0	1	0	1	0	0	5	30	0.6667	-2.3871	373.74	419.93
24	0	0	1	0	0	1	0	0	0	62	6	-0.9156	283.19	376.49
24	0	0	0	1	0	0	0	0	5	40	0.6667	1.2258	146.07	279.93
24	1	0	0	1	0	0	0	1	3	29	1	0.0415	293.64	399.93
24	0	0	0	1	0	0	0	1	1	22	2.6667	0.5327	398.15	459.93
24	0	0	0	0	0	1	0	0	3	27	3	1.8773	358.92	359.93
24	1	0	0	0	0	0	0	0	4	38	0.75	1.2258	196.07	319.93
24	1	0	1	0	0	1	0	0	2	29	0.25	-2.5725	360.78	239.93
24	1	0	0	0	1	0	0	1	1	39	3	1.1231	300.78	299.93
24	0	0	0	1	0	1	0	0	2	35	2.9167	0.7691	360.78	299.93
24	0	1	0	0	0	0	0	0	0	67	8	-0.9987	100.78	219.93
24	0	1	0	0	0	0	1	0	1	33	3	1.9199	280.78	119.93
24	0	0	0	1	0	0	0	1	1	24	1	-1.287	140.78	259.93
24	0	0	0	1	0	1	0	0	1	37	3.8333	-0.9734	300.78	399.93
24	0	1	0	0	1	0	0	1	0	27	5.3333	0.0242	140.78	279.93
24	0	0	0	1	0	1	0	0	4	32	3.25	1.5463	140.78	239.93
24	0	1	0	0	0	0	0	1	1	25	2	-1.543	140.78	279.93
24	1	0	0	1	0	0	0	1	2	23	0.4167	-1.8128	241.03	239.93
24	1	0	0	0	0	1	0	0	4	34	0.25	-1.632	254.14	159.93
24	0	0	0	1	0	0	0	1	1	70	2	-1.2353	285.05	239.93
24	0	0	0	1	0	0	0	1	0	21	14	-0.5005	340.78	279.93
24	0	0	0	1	1	1	0	0	2	34	0.0833	2.4758	280.78	279.93
24	1	0	1	0	0	0	0	0	1	48	2.1667	-2.4491	220.78	399.93
24	1	0	0	1	0	1	0	0	5	25	1.3333	0.618	300.78	139.93
24	0	0	0	1	0	1	0	0	5	26	1	1.9961	184.61	339.93
24	0	0	0	1	0	0	1	0	1	33	0.5	-0.105	200.78	359.93
24	0	0	0	1	0	1	0	0	1	20	1	-0.8626	291.03	299.93
24	1	0	1	0	0	0	1	0	0	38	9.75	-1.3701	160.78	479.93
24	0	0	0	0	0	1	0	0	4	28	0.1667	1.0136	120.78	339.93
24	1	0	1	0	0	1	0	0	1	42	2.4167	-1.9062	366.03	139.93
25	0	0	0	0	0	0	1	0	3	56	0	-2.4932	160.79	359.92
25	0	0	0	1	0	0	1	0	3	31	0	-1.6306	NA	319.92
25	0	0	0	1	0	0	1	0	0	41	20	-0.7732	220.79	439.92
25	0	0	0	1	0	1	0	0	0	54	6.3333	0.9582	224.39	299.92
25	0	0	0	1	0	1	0	0	1	46	12.75	-0.2629	100.79	339.92
25	1	0	1	0	0	0	1	0	0	31	5.4167	-0.6816	341.03	219.92
25	1	1	0	0	0	0	0	1	3	24	0.4167	-2.7469	140.79	379.92
25	1	0	1	0	1	1	0	0	0	79	31	1.9228	292.25	199.92
25	0	1	0	0	0	0	0	0	1	25	2.3333	2.3258	300.79	159.92
25	1	1	0	0	0	0	0	0	2	42	2.5	-0.7869	100.79	209.82
25	1	0	0	1	1	0	1	0	0	39	6.3333	0.6734	300.79	319.92
25	1	1	0	0	0	0	0	0	2	26	1.4167	-2.5858	260.79	359.92
25	0	1	0	0	0	0	0	0	1	54	5.25	-0.6212	192.25	259.92
25	1	1	0	0	0	0	0	0	0	48	1.4167	-1.9597	83.19	319.92
25	0	0	0	1	0	0	1	0	5	30	0	-0.7462	360.79	339.92
25	1	0	1	0	0	0	1	0	1	42	3.8333	-0.105	160.79	319.92
25	1	0	1	0	0	0	1	0	0	28	8.6667	-0.5547	360.79	339.92
25	0	0	1	0	0	0	1	0	2	39	3.5833	-1.231	240.79	379.92
25	1	0	1	0	0	0	1	0	0	44	26.25	0.2548	320.79	179.92
25	1	0	0	1	0	1	0	0	0	32	5.3333	-1.3965	83.19	422.98
25	0	0	0	1	0	0	1	0	11	25	0.1667	-0.617	383.19	279.92
25	0	0	0	1	0	1	0	0	1	40	1.4167	0.1914	360.79	179.92
25	1	0	0	0	0	0	1	0	0	32	6.75	-0.5328	100.79	479.92
25	1	0	1	0	0	0	0	0	1	34	3	-0.7242	260.79	479.92
25	1	0	0	1	0	0	1	0	2	26	2	-0.6493	220.79	279.92
25	0	0	0	1	0	0	0	0	4	27	0.3333	-0.5755	240.79	359.92
25	0	0	0	1	1	1	0	0	4	52	1.4167	1.92	260.79	359.92
25	0	0	0	1	0	0	1	0	2	33	0.5833	-1.5995	320.79	319.92
25	1	1	0	0	0	0	1	0	0	47	15	0.8025	260.79	119.92
25	1	0	0	1	0	0	1	0	0	31	7.5	0.1706	120.79	439.92
25	1	0	1	0	0	0	1	0	8	67	0.5	-2.3382	112.22	143.15
25	0	0	0	1	0	0	0	0	2	40	0.25	-1.2724	320.79	439.92
25	0	0	0	1	0	0	1	0	6	27	0.5	1.1727	129.83	279.92
25	0	0	1	0	0	0	1	0	2	56	0.0833	-0.2757	160.79	319.92
25	1	0	1	0	0	0	1	0	0	39	9	1.642	341.03	359.92
25	1	0	0	1	0	0	0	1	0	41	80.25	0.5015	380.79	279.92
25	1	1	0	0	0	0	0	1	1	25	3	-3.239	105.19	299.92
25	1	0	0	0	0	0	0	1	1	75	4	-0.8194	100.79	199.92
25	1	1	0	0	0	0	0	0	2	48	0.8333	-0.6041	83.19	334.99
25	0	0	1	0	0	0	0	0	3	26	0.5	-0.2341	192.25	199.92
26	0	1	0	0	1	0	0	0	0	49	7.0833	1.7481	100.79	359.93
26	0	0	0	1	0	1	0	0	2	36	0.1667	1.0794	220.79	459.93
26	0	0	0	1	0	1	0	0	1	29	0.0833	-0.983	146.07	319.93
26	1	0	0	0	0	0	1	0	4	20	0.9167	0.6771	220.79	239.93
26	0	0	0	1	0	0	1	0	0	36	5	-0.2964	160.79	499.93
26	0	0	0	1	0	0	1	0	0	38	11.3333	0.5547	220.79	359.93
26	1	0	0	1	0	1	0	0	11	27	0.5	1.1958	260.79	319.93
26	1	1	0	0	1	1	0	0	0	62	12	1.2571	220.79	379.93
26	1	0	1	0	1	1	0	0	0	47	16.4167	1.6209	320.79	119.93
26	0	0	0	1	1	1	0	0	0	47	16	2.9658	100.79	399.93
26	0	0	0	0	0	1	0	0	1	44	4.5	0.9969	220.79	319.93
26	0	0	0	1	0	1	0	0	3	26	1.3333	-0.3925	141.03	419.93
26	0	0	0	1	0	0	0	0	2	37	0.5	-1.2455	323.75	259.93
27	1	0	1	0	0	0	1	0	6	30	0.5	-0.3092	285.28	239.93
27	0	0	0	0	0	0	1	0	7	27	0.9419	-0.3714	280.79	239.93
27	0	0	1	0	0	0	1	0	1	47	4.1067	0.4289	320.79	219.93
27	1	0	0	0	0	0	1	0	3	37	0.0833	-0.4819	180.79	379.93
27	1	0	1	0	0	1	0	0	3	49	17.2014	0.1937	320.79	319.93
27	1	0	1	0	0	0	1	0	3	32	0.5	-0.5132	287.36	379.93
27	0	0	0	1	0	0	1	0	1	20	1.5	-0.5232	287.36	239.93
27	1	0	0	1	0	0	1	0	1	21	2	0.7399	287.36	219.93
27	1	0	1	0	0	0	1	0	2	36	5	-1.1094	280.79	419.93
27	1	0	0	1	0	0	1	0	0	33	7	-0.2765	287.36	379.93
27	0	0	0	1	0	0	1	0	2	36	0.75	0.6745	287.36	379.93
27	1	0	0	1	0	0	0	1	2	51	0.3333	-1.2227	260.79	179.93
27	1	0	0	1	0	0	1	0	4	65	1	0.5667	300.79	179.93
27	0	1	0	0	0	0	0	1	1	23	7.5	-0.9699	220.79	499.93
27	1	1	0	0	0	0	1	0	2	40	44.5	0.5277	291.04	99.93
27	0	0	0	1	0	0	0	0	1	71	0.5833	0.4602	300.79	439.93
27	1	1	0	0	0	0	0	1	2	34	1	-1.445	280.79	219.93
27	1	0	0	1	0	0	1	0	1	46	4	0.7899	283.2	439.93
27	0	1	0	0	0	0	0	1	1	33	1	-0.3609	204.84	379.93
27	0	0	0	1	0	0	1	0	0	71	7	-0.9049	200.79	259.93
27	0	0	0	1	1	0	0	0	7	23	4.3333	-1.2351	300.79	219.93
27	1	0	0	1	0	0	0	0	2	46	3	-2.038	391.04	319.93
27	0	1	0	0	0	1	0	0	2	29	3.25	4.2828	240.79	259.93
27	0	1	0	0	0	1	0	0	0	64	7.5	2.3247	380.79	159.93
27	0	0	0	1	0	0	0	0	4	31	3.5833	4.0117	120.79	279.93
27	0	0	0	1	1	1	0	0	0	29	5	-0.278	393.17	319.93
27	1	0	0	1	1	0	0	0	4	28	3	-0.592	400.79	119.93
27	1	1	0	0	0	0	0	1	1	26	1.5	-1.5445	218.39	439.93
27	0	0	1	0	0	0	0	1	1	66	0.25	-3.1839	285.99	299.93
27	1	0	1	0	0	0	1	0	2	47	3.4167	-1.5046	340.79	339.93
27	0	0	0	1	0	0	1	0	2	40	1	-1.7348	280.79	139.93
27	0	1	0	0	0	0	0	1	1	52	3.1667	-0.7773	220.79	359.93
27	1	0	1	0	0	1	0	0	1	40	0.3333	1.401	100.79	359.93
27	1	0	1	0	0	0	0	0	0	38	4.75	-0.4152	296.79	399.93
27	1	1	0	0	1	1	0	0	0	35	5	-0.4245	320.79	319.93
27	0	1	0	0	0	0	0	0	2	45	2	-1.1694	300.79	279.93
27	1	0	0	0	0	0	0	0	2	69	3.9167	-0.2527	285.06	259.93
28	0	0	0	1	0	0	0	1	5	26	0	1.4194	83.2	159.93
28	1	0	0	0	0	1	0	0	4	32	0.9167	-0.1384	318.39	299.93
28	0	1	0	0	0	1	0	0	0	71	10.6667	1.6859	304.15	419.93
28	0	0	1	0	0	1	0	0	5	53	0.1667	-0.6528	300.79	359.93
28	0	0	1	0	0	1	0	0	5	32	10	1.4714	320.79	319.93
28	1	0	0	1	0	1	0	0	1	23	0.5	0.7172	280.79	219.93
28	1	1	0	0	0	1	0	0	3	28	1.8333	1.4142	260.79	199.93
28	0	1	0	0	1	1	0	0	0	32	6.3333	1.7839	185.28	319.93
28	0	0	0	1	0	1	0	0	3	25	0.75	1.1947	320.79	99.93
28	1	0	0	1	0	1	0	0	3	20	0.5	-0.6412	205.19	239.93
28	1	0	0	0	0	1	0	0	0	55	14	-0.7258	300.79	319.93
28	0	0	0	0	0	0	1	0	2	40	3.25	0.9824	280.79	279.93
28	0	0	0	0	0	1	0	0	1	50	2	1.4079	380.79	259.93
28	1	0	1	0	0	0	0	1	2	30	2	-0.1073	254.15	339.93
28	0	1	0	0	0	0	1	0	0	46	10.8333	0.6953	93.17	339.93
28	0	0	1	0	0	0	1	0	0	79	11	-1.3042	135.28	339.93
28	1	0	0	1	0	0	0	0	1	52	5	0.5224	NA	299.93
28	0	0	1	0	0	0	1	0	5	45	3.5	-2.3725	400.79	259.93
28	0	0	1	0	0	1	0	0	0	54	9	-2.4182	173.75	319.93
28	1	0	0	0	1	1	0	0	0	67	67.4167	2.0845	200.79	419.93
28	0	0	0	1	0	0	1	0	2	21	3	-0.5627	160.79	279.93
28	0	0	0	1	0	0	0	1	0	24	10	0.2156	200.79	439.93
28	1	1	0	0	0	1	0	0	2	32	0.4167	1.6484	193.17	219.93
28	1	0	1	0	0	1	0	0	3	35	0.3333	1.1876	402.55	199.93
28	0	0	0	1	1	1	0	0	2	43	1	0.743	160.32	419.93
28	0	0	0	1	0	0	1	0	0	31	8	-1.2789	96.08	439.93
28	1	0	0	0	0	1	0	0	0	76	12	1.6512	260.79	239.93
28	0	0	0	0	0	1	0	0	2	74	2	1.6085	100.79	259.93
28	1	0	0	1	0	0	1	0	2	26	0.9167	-0.0854	340.79	299.93
28	1	0	0	1	0	0	0	1	1	60	3.1667	-2.3708	100.79	219.93
28	0	0	0	1	0	1	0	0	3	29	0.5	1.13	180.79	239.93
28	0	0	0	1	0	0	0	0	2	25	1	0.1925	320.79	179.93
28	1	0	1	0	0	0	0	1	0	72	9.5	-2.1971	154.15	319.93
28	0	1	0	0	0	0	1	0	0	46	11.25	0.4601	100.79	419.93
28	1	0	0	1	0	1	0	0	4	30	1.0833	1.2581	100.79	439.93
28	0	0	0	1	0	1	0	0	5	24	0.3333	-0.896	123.75	279.93
28	0	0	0	1	0	0	1	0	0	41	5	-0.898	220.79	399.93
28	1	0	0	1	0	1	0	0	3	32	2.6667	2.9024	358.93	159.93
28	1	1	0	0	0	1	0	0	1	26	2.1667	2.4724	223.75	299.93
28	1	0	0	1	0	0	0	0	3	23	2	-2.5117	280.79	159.93
28	0	0	0	1	0	0	0	1	1	20	4.5	-0.0722	140.79	359.93
28	1	1	0	0	0	0	0	1	3	30	0.4167	-1.7229	291.04	319.93
28	1	0	1	0	0	0	1	0	0	58	5	2.5922	100.79	379.93
28	0	0	1	0	0	1	0	0	2	68	3	-0.1269	229.15	259.93
28	0	0	0	1	0	1	0	0	3	32	3.1667	-0.7589	200.79	419.93
29	1	0	0	1	0	1	0	0	1	35	5	0.7991	NA	379.92
29	1	1	0	0	1	1	0	0	0	61	23.25	0.1095	120.79	419.92
29	1	1	0	0	0	0	0	1	1	33	2.5	-0.8522	140.79	399.92
29	0	0	0	0	1	1	0	0	2	32	2.5	1.3561	160.79	319.92
29	1	0	0	1	0	1	0	0	2	54	0.8333	0.7795	140.79	339.92
29	0	0	0	1	0	0	0	1	1	43	4.6667	-0.0831	100.79	419.92
29	0	1	0	0	1	1	0	0	3	32	0.5	1.8358	233.9	319.92
29	1	1	0	0	1	1	0	0	0	48	23	0.6238	240.79	379.92
29	1	0	0	0	1	0	0	0	1	64	6	-0.6682	100.79	299.92
29	1	1	0	0	0	1	0	0	1	37	40	-0.617	220.79	199.92
29	0	0	0	0	0	1	0	0	0	73	18.25	-1.5493	140.79	459.92
29	0	0	1	0	1	1	0	0	0	72	50	-0.2516	100.79	379.92
29	0	0	0	0	1	1	0	0	0	40	6.5	1.0898	240.79	419.92
29	1	1	0	0	0	1	0	0	0	48	24	-0.4013	129.83	499.92
29	0	1	0	0	0	1	0	0	4	29	3.5	0.4405	191.03	379.92
29	1	0	0	1	0	0	0	1	1	19	3.1667	-0.2007	100.79	379.92
29	1	1	0	0	1	1	0	0	1	42	2	-0.8845	141.03	199.92
29	0	0	1	0	0	1	0	0	6	39	0.0833	1.0678	320.79	439.92
29	0	0	0	1	0	1	0	0	3	37	0.9167	2.0364	180.19	379.92
29	0	1	0	0	0	1	0	0	1	48	0.9167	-0.0508	140.79	359.92
29	0	0	0	1	0	1	0	0	3	29	1.3333	2.229	259.83	239.92
29	1	0	0	1	0	0	0	0	1	29	4.5	1.0874	93.64	219.92
29	1	1	0	0	0	1	0	0	0	48	43	2.9012	183.19	299.92
29	1	0	0	1	1	1	0	0	0	26	12	1.7931	NA	279.92
29	1	0	0	1	1	1	0	0	1	37	0.5	2.5807	111.13	459.92
29	1	0	0	0	0	1	0	0	0	91	10.25	-1.212	98.74	379.92
29	1	0	0	0	0	1	0	0	0	59	16.1667	-1.5119	100.79	399.92
29	1	1	0	0	1	1	0	0	5	27	8	-0.745	160.79	479.92
29	1	1	0	0	0	1	0	0	1	26	2	0.2905	100.79	339.92
29	1	0	0	1	0	1	0	0	1	42	1.25	2.1406	154.14	419.92
29	1	0	0	1	0	0	1	0	0	33	6	1.3238	140.79	299.92
29	0	0	0	0	0	0	0	1	0	47	10.3333	-0.5282	100.79	359.92
29	0	0	1	0	0	1	0	0	0	47	10	0.9502	140.79	379.92
29	0	0	0	1	0	0	0	1	5	22	1	-0.9802	105.19	239.92
29	1	0	0	1	0	1	0	0	5	22	0.9167	-0.5351	100.79	259.92
29	1	1	0	0	1	0	0	1	1	72	1	-1.1689	100.79	279.92
29	0	1	0	0	0	0	0	1	0	58	10	-2.1756	120.79	399.92
29	0	0	0	1	0	0	0	1	1	44	3	-1.3204	100.79	259.92
29	0	1	0	0	1	1	0	0	0	42	8	2.967	160.31	339.92
29	1	1	0	0	0	0	0	1	2	33	1	-0.1811	280.79	279.92
29	0	1	0	0	1	1	0	0	0	86	55	0.8121	100.79	419.92
29	1	0	0	1	0	1	0	0	0	36	5.3333	1.4287	151.72	319.92
29	1	1	0	0	0	0	0	1	2	22	0.1667	-0.5224	100.79	459.92
30	0	1	0	0	1	0	0	1	0	47	10.4167	0.5892	100.79	239.92
30	1	0	1	0	0	0	0	0	1	38	2	0.6285	144.46	359.92
